Tarih,Fiyat,Fiyat_Sayisal,Konum,Detaylar,URL
2025-12-14 19:36:07,18.000 TL,18.0,Çekmeköy - Hamidiye Mahallesi,,https://www.emlakjet.com/ilan/hamidiyede-yuksek-giris-11-ayrimutfakli-18577779
2025-12-14 19:36:07,70.000 TL,70.0,Kadıköy - Feneryolu Mahallesi,,https://www.emlakjet.com/ilan/feneryolu-nda-kiralik-18577687
2025-12-14 19:36:07,20.000 TL,20.0,Bahçelievler - Kocasinan Merkez Mahallesi,,https://www.emlakjet.com/ilan/bahcelievler-kocasinan-duzgiris-21-kiralik-daire-18577612
2025-12-14 19:36:07,47.500 TL,47.5,Üsküdar - Ünalan Mahallesi,,https://www.emlakjet.com/ilan/sogut-emlak-site-59-ara-kat-ici-temiz-31-kiralik-daire-18577609
2025-12-14 19:36:07,31.000 TL,31.0,Ümraniye - Çakmak Mahallesi,,https://www.emlakjet.com/ilan/albayrak-emlak-yeni-binada-ara-kat-buyuk-kul-ayri-wcli-daire-18577534
2025-12-14 19:36:07,19.500 TL,19.5,Ümraniye - Armağanevler Mahallesi,,https://www.emlakjet.com/ilan/albayra-tan-metro-caddelere-cok-yakin-kiralik-daire-18577523
2025-12-14 19:36:07,25.000 TL,25.0,Ümraniye - Çakmak Mahallesi,,https://www.emlakjet.com/ilan/albayrak-tan-ikbal-cad-komsu-metro-yakini-21-daire-18577520
2025-12-14 19:36:07,27.500 TL,27.5,Ümraniye - Çamlık Mahallesi,,https://www.emlakjet.com/ilan/albayrak-tan-ikbal-cad-komsu-cift-balkonlu-ardiyeli-21-daire-18577518
2025-12-14 19:36:08,28.500 TL,28.5,Ümraniye - Çakmak Mahallesi,,https://www.emlakjet.com/ilan/albayrak-tan-yeni-binada-ici-ful-esyali-kiralik-daire-18577516
2025-12-14 19:36:08,32.000 TL,32.0,Ümraniye - Çakmak Mahallesi,,https://www.emlakjet.com/ilan/albayrak-tan-kibar-yasam-evleri-7-katta-kapali-otoparkli-daire-18577498
2025-12-14 19:36:08,33.000 TL,33.0,Kartal - Yakacık Çarşı Mahallesi,,https://www.emlakjet.com/ilan/kartal-metrosuna-yakin-yeni-sitede-kiralik-11-daire-18577458
2025-12-14 19:36:08,20.000 TL,20.0,Gaziosmanpaşa - Hürriyet Mahallesi,,https://www.emlakjet.com/ilan/yilmaz-gayrimenkulden-hurriyette-21-80-m2-bes-yillik-bahcekati-18577433
2025-12-14 19:36:08,20.000 TL,20.0,Bayrampaşa - Vatan Mahallesi,,https://www.emlakjet.com/ilan/b-pasa-vatan-mah-merkezde-super-kullanisli-21-kiralik-daire-18577393
2025-12-14 19:36:19,36.000 TL,36.0,Bağcılar - Yavuz Selim Mahallesi,,https://www.emlakjet.com/ilan/yavuzselim-de-kiralik-31-130-m2-3-kat-harika-daire-18577356
2025-12-14 19:36:19,42.000 TL,42.0,Bağcılar - Demirkapı Mahallesi,,https://www.emlakjet.com/ilan/atestuglada-kiralik-dubleks-31-21-220-m-18577289
2025-12-14 19:36:19,16.000 TL,16.0,Bağcılar - Demirkapı Mahallesi,,https://www.emlakjet.com/ilan/demirkapida-21-75-m-kiralik-daire-18577287
2025-12-14 19:36:19,42.500 TL,42.5,Beşiktaş - Dikilitaş Mahallesi,,https://www.emlakjet.com/ilan/dikilitas-ta-kiralik-10-esyali-bahceli-genis-studyo-daire-18577267
2025-12-14 19:36:19,İstanbul ilindeki ortalama kiralık ev fiyatı: 32 Bin TL,32.0,Çekmeköy - Taşdelen Mahallesi,,https://www.emlakjet.com/ilan/cekmekoy-tasdelen-doyapark-sitesi-nde-2-1-kiralik-daire-18577266
2025-12-14 19:36:19,30.000 TL,30.0,Küçükçekmece - Yeşilova Mahallesi,,https://www.emlakjet.com/ilan/kucukcekmece-yesilova-mahallesi-kiralik-160-m2-dublex-daire-18577207
2025-12-14 19:36:19,29.000 TL,29.0,Bayrampaşa - Orta Mahallesi,,https://www.emlakjet.com/ilan/b-pasa-orta-mah-11-60-m2-sifir-bina-kiralik-daire-18577201
2025-12-14 19:36:20,23.000 TL,23.0,Sultanbeyli - Akşemsettin Mahallesi,,https://www.emlakjet.com/ilan/aksemsettin-mah-kiralik-21-arakat-on-cephe-daire-18577044
2025-12-14 19:36:20,29.500 TL,29.5,Pendik - Kurtköy Mahallesi,,https://www.emlakjet.com/ilan/kurtkoy-de-havuzlu-luks-sitede-esyali-11-18577037
2025-12-14 19:36:20,29.000 TL,29.0,Sancaktepe - Mevlana Mahallesi,,https://www.emlakjet.com/ilan/kiralik-31-ara-kat-cadde-uzerinde-mevlana-mahallesi-18577034
2025-12-14 19:36:20,49.500 TL,49.5,Ümraniye - Armağanevler Mahallesi,,https://www.emlakjet.com/ilan/umraniye-armaganevler-mahallesinde-kiralik-41-dubleks-daire-18576954
2025-12-14 19:36:20,50.000 TL,50.0,Şişli - Feriköy Mahallesi,,https://www.emlakjet.com/ilan/savas-sokakta-31-esyali-kiralik-daire-18576907
2025-12-14 19:36:20,38.000 TL,38.0,Üsküdar - Cumhuriyet Mahallesi,,https://www.emlakjet.com/ilan/cumhuriyet-mahallesinde-ulasimi-kolay-31-125-m2-arakatta-daire-18576898
2025-12-14 19:36:20,25.000 TL,25.0,Üsküdar - Cumhuriyet Mahallesi,,https://www.emlakjet.com/ilan/cumhuriyet-mah-de-21-70-m2-bahce-kullanimli-daire-18576897
2025-12-14 19:36:21,33.500 TL,33.5,Küçükçekmece - İstasyon Mahallesi,,https://www.emlakjet.com/ilan/real-home-dan-gultepe-de-21-kiralik-90-m2-yeni-daire-18576874
2025-12-14 19:36:21,60.000 TL,60.0,Şişli - Merkez Mahallesi,,https://www.emlakjet.com/ilan/sisli-de-31-esyali-asansorlu-kiralik-daire-18576859
2025-12-14 19:36:21,14.000 TL,14.0,Esenyurt - Yeşilkent Mahallesi,,https://www.emlakjet.com/ilan/inovya-3-te-en-guzel-blokta-full-esyali-10-kiralik-18576805
2025-12-14 19:36:21,25.000 TL,25.0,Üsküdar - Valide-i Atik Mahallesi,,https://www.emlakjet.com/ilan/bahcekati-21-geniszeynepkamil-uskudar-18576750
2025-12-14 19:36:21,25.000 TL,25.0,Çatalca - Ferhatpaşa Mahallesi,,https://www.emlakjet.com/ilan/catalca-da-gol-manzarali-giris-kat-18576584
2025-12-14 19:36:21,50.000 TL,50.0,Küçükçekmece - Atakent Mahallesi,,https://www.emlakjet.com/ilan/halkali-toki-manolya-evleri-kiralik-31-daire-157m2-kucukcekmece-18576576
2025-12-14 19:36:21,29.000 TL,29.0,Kağıthane - Merkez Mahallesi,,https://www.emlakjet.com/ilan/sahibinden-kiralik-full-esyali-daire-18576567
2025-12-14 19:36:21,17.500 TL,17.5,Küçükçekmece - Mehmet Akif Mahallesi,,https://www.emlakjet.com/ilan/emir-emlaktan-kiralik-21-temiz-daire-18576452
2025-12-14 19:36:21,20.000 TL,20.0,Büyükçekmece - Kamiloba Mahallesi,,https://www.emlakjet.com/ilan/kamiloba-da-21-esyali-kiralik-daire-18576426
2025-12-14 19:36:22,35.000 TL,35.0,Pendik - Kurtköy Mahallesi,,https://www.emlakjet.com/ilan/pendik-kurtkoy-kugulu-park-sitesi-kiralik-21-70-m2-terasli-18576385
2025-12-14 19:36:22,25.000 TL,25.0,Çekmeköy - Cumhuriyet Mahallesi,,https://www.emlakjet.com/ilan/cumhuriyet-mah-de-21-85m2-arakat-daire-18576319
2025-12-14 19:36:22,65.000 TL,65.0,Tuzla - Aydıntepe Mahallesi,,https://www.emlakjet.com/ilan/tuzla-evora-c-parsel-camasir-odali-deniz-manzarali-bos-31-18576312
2025-12-14 19:36:31,25.000 TL,25.0,Çekmeköy - Aydınlar Mahallesi,,https://www.emlakjet.com/ilan/aydinlar-mah-dearakat-ferah-bir-21-daire-18576288
2025-12-14 19:36:32,20.000 TL,20.0,Silivri - Yeni Mahallesi,,https://www.emlakjet.com/ilan/yeni-mah-31-kiralik-daire-arakat-guney-cephe-site-icerisinde-18576199
2025-12-14 19:36:32,40.000 TL,40.0,Bahçelievler - Yenibosna Merkez Mahallesi,,https://www.emlakjet.com/ilan/ikebana-evlerinde-esyali-kiralik-21-ameriken-mutfak-daire-18576182
2025-12-14 19:36:32,31.000 TL,31.0,Sultanbeyli - Abdurrahmangazi Mahallesi,,https://www.emlakjet.com/ilan/sultanbeyli-merkezde-ferah-21-kiralik-daire-18576171
2025-12-14 19:36:32,25.000 TL,25.0,Sultangazi - Cebeci Mahallesi,,https://www.emlakjet.com/ilan/aydin-ins-cebeci-mah-21-100m2-3-kat-haseki-yurume-mesafe-ulasima-yakin-18576132
2025-12-14 19:36:32,İstanbul ilindeki ortalama kiralık ev fiyatı: 32 Bin TL,32.0,Avcılar - Mustafa Kemal Paşa Mahallesi,,https://www.emlakjet.com/ilan/avcilar-mustafa-kemal-pasa-mahallesinin-full-bakimli-en-buyuk-kiralik-42-daire-18576075
2025-12-14 19:36:32,19.000 TL,19.0,Bağcılar - Fatih Mahallesi,,https://www.emlakjet.com/ilan/bagcilar-fatihte-31-kiralik-daire-metronun-dibinde-18575874
2025-12-14 19:36:32,50.000 TL,50.0,Beyoğlu - Cihangir Mahallesi,,https://www.emlakjet.com/ilan/beyoglu-cihangir-firuzagada-kiralik-daire-full-esyali-yuksek-tavanli-21-18575845
2025-12-14 19:36:32,25.000 TL,25.0,Bağcılar - Demirkapı Mahallesi,,https://www.emlakjet.com/ilan/demirkapida-31-kiralik-daire-cuma-pazarinayakin-18575822
2025-12-14 19:36:33,24.000 TL,24.0,Gaziosmanpaşa - Barbaros Hayrettinpaşa Mahallesi,,https://www.emlakjet.com/ilan/cozum-gayrimenkulden-barbaros-mah-41-5-kat-daire-18575760
2025-12-14 19:36:33,35.000 TL,35.0,Pendik - Yenişehir Mahallesi,,https://www.emlakjet.com/ilan/kiralik-31-genis-daire-ova-yuvam-sitesi-pendik-yenisehir-18575555
2025-12-14 19:36:33,45.000 TL,45.0,Sancaktepe - Veysel Karani Mahallesi,,https://www.emlakjet.com/ilan/sancaktepe-siltas-comfort-ta-sifir-iskanli-kiralik-arakat-daire-18575551
2025-12-14 19:36:33,18.500 TL,18.5,Eyüpsultan - Rami Cuma Mahallesi,,https://www.emlakjet.com/ilan/rami-cuma-mahallesi-nde-11-bahce-kullanimli-18575547
2025-12-14 19:36:33,55.000 TL,55.0,Bakırköy - Ataköy 7-8-9-10. Kısım Mahallesi,,https://www.emlakjet.com/ilan/atakoy-9-kisim-21-kiralik-daire-18575527
2025-12-14 19:36:34,26.000 TL,26.0,Eyüpsultan - Sakarya Mahallesi,,https://www.emlakjet.com/ilan/eyup-silahtar-da-21-85m2-2-kat-kombili-havadar-genis-mutfakli-15-16-yillik-18575375
2025-12-14 19:36:34,95.000 TL,95.0,Kadıköy - Suadiye Mahallesi,,https://www.emlakjet.com/ilan/suadiye-de-sifir-proje-kiralik-31-daire-18575318
2025-12-14 19:36:34,28.000 TL,28.0,Maltepe - Zümrütevler Mahallesi,,https://www.emlakjet.com/ilan/guneyden-metroya-8-dakika-yurume-21-85m2-ulasima-yakin-yeni-daire-18575295
2025-12-14 19:36:34,"26.000 TL
28.000 TL",,Bayrampaşa - Muratpaşa Mahallesi,,https://www.emlakjet.com/ilan/balcioglundan-muratpasa-mah-kiralik-1-normal-kat-daire-18575287
2025-12-14 19:36:34,18.000 TL,18.0,Arnavutköy - Mehmet Akif Ersoy Mahallesi,,https://www.emlakjet.com/ilan/tasoluk-mah-21-yuksek-giris-kiralik-daire-18575131
2025-12-14 19:36:34,40.000 TL,40.0,Ümraniye - Namık Kemal Mahallesi,,https://www.emlakjet.com/ilan/ayreal-den-namik-kemal-mah-yeni-yapida-32-dubleks-kiralik-daire-18575118
2025-12-14 19:36:34,32.000 TL,32.0,Esenler - Fatih Mahallesi,,https://www.emlakjet.com/ilan/kiralik-21-fatih-mah-turkiye-emlak-4-kat-80m2-daire-18575102
2025-12-14 19:36:35,26.000 TL,26.0,Ümraniye - Madenler Mahallesi,,https://www.emlakjet.com/ilan/madenler-mh-metroya-yakin-11-ayri-mutfakli-kiralik-sifir-daire-18575049
2025-12-14 19:36:35,155.000 TL,155.0,Üsküdar - Çengelköy Mahallesi,,https://www.emlakjet.com/ilan/panoramik-bogaz-manzarali-ferah-31-kiralik-yol-yali-dairesi-18575013
2025-12-14 19:36:35,34.500 TL,34.5,Esenyurt - Aşık Veysel Mahallesi,,https://www.emlakjet.com/ilan/esenkent-yasemin-evleri-boyasi-yeni-yapilmis-bakimli-41-daire-18574842
2025-12-14 19:36:35,43.000 TL,43.0,Başakşehir - Bahçeşehir 1. Kısım Mahallesi,,https://www.emlakjet.com/ilan/bahcesehir-kiralik-31-135-m2-cinar-b-tipi-18574839
2025-12-14 19:36:35,25.000 TL,25.0,Küçükçekmece - Halkalı Merkez Mahallesi,,https://www.emlakjet.com/ilan/cb-den-halkali-da-21-bahce-kullanimli-kiralik-bahce-kat-daire-18574786
2025-12-14 19:36:45,25.000 TL,25.0,Fatih - İskenderpaşa Mahallesi,,https://www.emlakjet.com/ilan/merkezi-konumda-18574743
2025-12-14 19:36:45,33.000 TL,33.0,Avcılar - Ambarlı Mahallesi,,https://www.emlakjet.com/ilan/31-ambarli-mah-butik-site-icinde-otoparkli-ebeveyn-banyolu-sifir-daire-18574720
2025-12-14 19:36:45,53.000 TL,53.0,Çekmeköy - Güngören Mahallesi,,https://www.emlakjet.com/ilan/cekmekoy-emlak-konut-cinarkoy-evleri-kiralik-21-daire-18574690
2025-12-14 19:36:45,65.000 TL,65.0,Zeytinburnu - Nuripaşa Mahallesi,,https://www.emlakjet.com/ilan/zeytinburnu-nuripasa-da-genc-binada-200m2-41-kiralik-dubleks-18574671
2025-12-14 19:36:46,İstanbul ilindeki ortalama kiralık ev fiyatı: 32 Bin TL,32.0,Beyoğlu - Cihangir Mahallesi,,https://www.emlakjet.com/ilan/beyoglu-istiklal-cd-galatasaray-hamama-yakin-kiralik-11-esyali-daire-18574666
2025-12-14 19:36:46,50.000 TL,50.0,Sarıyer - Yeniköy Mahallesi,,https://www.emlakjet.com/ilan/yenikoy-baglar-elit-bolgede-masrafsiz-31-bahce-kati-18574545
2025-12-14 19:36:46,20.000 TL,20.0,Bağcılar - Bağlar Mahallesi,,https://www.emlakjet.com/ilan/suryapi-corridor-da-kiralik-10-42m2-studyo-daire-gunesli-18574490
2025-12-14 19:36:46,30.000 TL,30.0,Sancaktepe - İnönü Mahallesi,,https://www.emlakjet.com/ilan/inonu-mh-metroya-10-dk-full-esyali-kiralik-21-daire-18574436
2025-12-14 19:36:46,14.000 TL,14.0,Üsküdar - Yavuztürk Mahallesi,,https://www.emlakjet.com/ilan/yavuzturk-mahallesinde-mustakil-girisli-kiralik-daire-18574428
2025-12-14 19:36:46,29.000 TL,29.0,Ümraniye - Tatlısu Mahallesi,,https://www.emlakjet.com/ilan/tatlisu-mah-yunus-emre-sitesinde-genis-m2-kiralik-daire-18574392
2025-12-14 19:36:46,30.000 TL,30.0,Tuzla - İçmeler Mahallesi,,https://www.emlakjet.com/ilan/global-den-marmaray-yakini-tuzla-1453-de-ara-kat-21-daire-18574308
2025-12-14 19:36:47,27.000 TL,27.0,Tuzla - Aydınlı Mahallesi,,https://www.emlakjet.com/ilan/global-den-aydinli-mah-de-toki-627-1-etap-da-ara-kat-31-daire-18574303
2025-12-14 19:36:47,35.000 TL,35.0,Avcılar - Denizköşkler Mahallesi,,https://www.emlakjet.com/ilan/denizkoskler-mahallesi-ibb-metrobus-yurume-mesafesin-de-sifir-21-18574277
2025-12-14 19:36:47,27.000 TL,27.0,Eyüpsultan - Topçular Mahallesi,,https://www.emlakjet.com/ilan/eyupsultan-topcular-demirci-sitesi-nde-21-yuksek-giris-bos-kiralik-daire-18574117
2025-12-14 19:36:47,37.000 TL,37.0,Sarıyer - Kireçburnu Mahallesi,,https://www.emlakjet.com/ilan/tarabyaustu-ulasim-yakin-bahceli-esyali-21-yuksek-giris-kati-18574112
2025-12-14 19:36:47,26.000 TL,26.0,Maltepe - Zümrütevler Mahallesi,,https://www.emlakjet.com/ilan/zumrutevlerde-ulasimi-kolay-2-kat-balkonlu-kombili-genis-31-18574102
2025-12-14 19:36:48,78.000 TL,78.0,Başakşehir - Bahçeşehir 1. Kısım Mahallesi,,https://www.emlakjet.com/ilan/bahcesehir-gokkusagi-golet-manzarali-bos-kiralik-41-daire-18574078
2025-12-14 19:36:48,27.000 TL,27.0,Beyoğlu - Hacıahmet Mahallesi,,https://www.emlakjet.com/ilan/diyar-emlaktan-21-masrafsiz-temiz-daire-18574057
2025-12-14 19:36:48,17.000 TL,17.0,Beyoğlu - Hacıahmet Mahallesi,,https://www.emlakjet.com/ilan/diyar-emlak-tan-21-temiz-kiralik-daire-18574055
2025-12-14 19:36:48,27.000 TL,27.0,Şişli - Eskişehir Mahallesi,,https://www.emlakjet.com/ilan/diyar-gayrimenkul-21-kiralik-taksime-yurume-mesafesi-18574054
2025-12-14 19:36:48,28.000 TL,28.0,Beyoğlu - Kaptanpaşa Mahallesi,,https://www.emlakjet.com/ilan/beyoglu-kaptanpasada-yenilenmis-11-kiralik-daire-18573977
2025-12-14 19:36:48,90.000 TL,90.0,Kadıköy - Göztepe Mahallesi,,https://www.emlakjet.com/ilan/erenkoy-kiralik-41-videolu-ilan-lutfen-aciklamayi-okuyunuz-18573787
2025-12-14 19:36:48,34.000 TL,34.0,Kağıthane - Telsizler Mahallesi,,https://www.emlakjet.com/ilan/kiralik-21-daire-talatpasa-caddesi-komple-yenilenmis-binada-18573503
2025-12-14 19:36:49,21.000 TL,21.0,Başakşehir - Altınşehir Mahallesi,,https://www.emlakjet.com/ilan/basaksehir-altinsehir-mahallesi-kiralik-31-bahce-kat-18573366
2025-12-14 19:36:49,21.000 TL,21.0,Sultangazi - Sultançiftliği Mahallesi,,https://www.emlakjet.com/ilan/sultanciftligi-mahallesi-21-100-m2-3-kat-tramvaya-yakin-kiralik-temiz-daire-18573313
2025-12-14 19:36:57,35.000 TL,35.0,Beylikdüzü - Büyükşehir Mahallesi,,https://www.emlakjet.com/ilan/guzelkent-sitesi-nde-31-ara-kat-daire-18572612
2025-12-14 19:36:57,10.000 TL,10.0,Küçükçekmece - Mehmet Akif Mahallesi,,https://www.emlakjet.com/ilan/ikitelli-mehmet-akifte-kiralik-11-giris-kat-18572523
2025-12-14 19:36:57,25.000 TL,25.0,Esenyurt - Barbaros Hayrettin Paşa Mahallesi,,https://www.emlakjet.com/ilan/turkbuku-residence-sosyal-tesisli-ulasima-5-dk-21-kiralik-18572381
2025-12-14 19:36:58,42.000 TL,42.0,Ataşehir - Küçükbakkalköy Mahallesi,,https://www.emlakjet.com/ilan/cevik-ten-inonu-mahallesinde-kiralik-31-daire-18572340
2025-12-14 19:36:58,İstanbul ilindeki ortalama kiralık ev fiyatı: 32 Bin TL,32.0,Büyükçekmece - Celaliye Mahallesi,,https://www.emlakjet.com/ilan/buyukcekmece-celaliyede-yeni-binada-21-95m2-lux-arakat-2-kat-kiralik-daire-18572285
2025-12-14 19:36:58,35.000 TL,35.0,Sancaktepe - Fatih Mahallesi,,https://www.emlakjet.com/ilan/sancaktepe-evora-park-sit-esyali-orman-manzarali-11-kiralik-18572171
2025-12-14 19:36:58,21.000 TL,21.0,Ümraniye - Ihlamurkuyu Mahallesi,,https://www.emlakjet.com/ilan/umraniye-ihlamurkuyu-mahallesi-metro-yurume-mesafesi-yabanci-ya-uygun-kiralik-daire-ev-18572076
2025-12-14 19:36:59,13.500 TL,13.5,Çekmeköy - Çatalmeşe Mahallesi,,https://www.emlakjet.com/ilan/hayvanat-bahcesine-yakin-sultansuyu-cd-uzeri-11-giris-kat-18572027
2025-12-14 19:36:59,25.000 TL,25.0,Ümraniye - Atakent Mahallesi,,https://www.emlakjet.com/ilan/umraniye-atakent-mahallesi-burc-caddesi-metro-yurume-mesafesi-yuksek-giris-2-1-boyali-kiralik-18572026
2025-12-14 19:36:59,40.000 TL,40.0,Pendik - Sülüntepe Mahallesi,,https://www.emlakjet.com/ilan/suluntepe-de-kiralik-dublex-daire-18572023
2025-12-14 19:36:59,35.000 TL,35.0,Pendik - Sülüntepe Mahallesi,,https://www.emlakjet.com/ilan/suluntepede-kiralik-31-genis-ve-kullanisli-daire-18572015
2025-12-14 19:36:59,24.000 TL,24.0,Sultangazi - İsmetpaşa Mahallesi,,https://www.emlakjet.com/ilan/toyap-instan-ismetpasa-mah-kiralik-21-18572014
2025-12-14 19:36:59,58.000 TL,58.0,Bahçelievler - Bahçelievler Mahallesi,,https://www.emlakjet.com/ilan/bahcelievler-ogretmenevi-yakini-21-duz-giris-kiralik-daire-18572007
2025-12-14 19:36:59,18.500 TL,18.5,Sultanbeyli - Mehmet Akif Mahallesi,,https://www.emlakjet.com/ilan/kiralik-21-daire-18571997
2025-12-14 19:37:00,40.000 TL,40.0,Bahçelievler - Bahçelievler Mahallesi,,https://www.emlakjet.com/ilan/bahcelievler-mahallesi-medicana-yakini-31-kiralik-daire-18571884
2025-12-14 19:37:00,26.000 TL,26.0,Esenler - Atışalanı Mahallesi,,https://www.emlakjet.com/ilan/sevgi-emlak-tan-yeni-bina-kiralik-daire-21-2-kat-18571776
2025-12-14 19:37:00,20.000 TL,20.0,Sultangazi - Cebeci Mahallesi,,https://www.emlakjet.com/ilan/toyap-instan-cebeci-mahalleainde-18571754
2025-12-14 19:37:00,30.000 TL,30.0,Sultangazi - 50. Yıl Mahallesi,,https://www.emlakjet.com/ilan/50-yil-mahallesinde-esyali-cati-kati-18571694
2025-12-14 19:37:00,25.000 TL,25.0,Esenyurt - Orhan Gazi Mahallesi,,https://www.emlakjet.com/ilan/esenyuet-orhangazi-mahallesi-hayat-park-2-evlerinde-sifir-kiralik-21-85m2-daire-18571555
2025-12-14 19:37:00,35.000 TL,35.0,Avcılar - Tahtakale Mahallesi,,https://www.emlakjet.com/ilan/modernyaka-tek-yetkili-kiralik-ofisi-11-kiralik-my49-18571457
2025-12-14 19:37:00,20.000 TL,20.0,Bağcılar - Fevzi Çakmak Mahallesi,,https://www.emlakjet.com/ilan/bagcilar-fevzi-cakmak-cadde-ustu-31-110-m2-18571442
2025-12-14 19:37:00,32.000 TL,32.0,Başakşehir - Bahçeşehir 1. Kısım Mahallesi,,https://www.emlakjet.com/ilan/bahcesehir-vaditepe-golevleri-kiralik-yapili-klimali-11-daire-18571311
2025-12-14 19:37:01,37.000 TL,37.0,Üsküdar - Murat Reis Mahallesi,,https://www.emlakjet.com/ilan/naz-emlaktan-baglarbasi-merkeze-yakin-21-kiralik-daire-18571163
2025-12-14 19:37:01,30.000 TL,30.0,Esenler - Tuna Mahallesi,,https://www.emlakjet.com/ilan/zirve-den-tuna-mah-osmangazi-caddesine-pararel-31-140m2-3-kat-18571070
2025-12-14 19:37:01,21.500 TL,21.5,Bahçelievler - Zafer Mahallesi,,https://www.emlakjet.com/ilan/mevlana-cami-yakini-21-teras-kati-bos-daire-asansor-yok-18571013
2025-12-14 19:37:13,50.000 TL,50.0,Kartal - Kordonboyu Mahallesi,,https://www.emlakjet.com/ilan/turan-dan-kartal-kordonboyunda-yeni-binada-21-deniz-manzarali-18570985
2025-12-14 19:37:13,65.000 TL,65.0,Üsküdar - Murat Reis Mahallesi,,https://www.emlakjet.com/ilan/as-emlaktan-21-aktifan-sitesi-esyali-guvenlikli-otoparkli-daire-18570759
2025-12-14 19:37:13,41.000 TL,41.0,Pendik - Çınardere Mahallesi,,https://www.emlakjet.com/ilan/pendik-cinardere-de-kapanmaz-deniz-manzarali-kiralik-31-daire-18570758
2025-12-14 19:37:13,30.000 TL,30.0,Güngören - Haznedar Mahallesi,,https://www.emlakjet.com/ilan/gungoren-haznedar-mah-6-ay-1-seneligine-31-4-kat-kiralik-daire-18570616
2025-12-14 19:37:13,"65.000 TL
70.000 TL",,Güngören - Haznedar Mahallesi,,https://www.emlakjet.com/ilan/haznedar-15-temmuz-sehiteleri-karsisi-21-kiralik-daire-18570536
2025-12-14 19:37:14,65.000 TL,65.0,Üsküdar - Barbaros Mahallesi,,https://www.emlakjet.com/ilan/uskudar-barbaros-ta-sifir-21-bahce-kati-kiralik-daire-18570518
2025-12-14 19:37:14,35.000 TL,35.0,Küçükçekmece - Atakent Mahallesi,,https://www.emlakjet.com/ilan/halkali-atakent-mah-toki-menekse1-de-tadilatli-kiralik-daire-18570453
2025-12-14 19:37:14,45.000 TL,45.0,Çekmeköy - Güngören Mahallesi,,https://www.emlakjet.com/ilan/cekmekoy-orman-evim-sitesinde-kiralik-31-ara-kat-daire-18570430
2025-12-14 19:37:14,27.000 TL,27.0,Bağcılar - 15 Temmuz Mahallesi,,https://www.emlakjet.com/ilan/c21-nexardan-basinekspres-flat-24-7-kat-1-50-kiralik-studyo-18570398
2025-12-14 19:37:14,27.000 TL,27.0,Silivri - Selimpaşa Mahallesi,,https://www.emlakjet.com/ilan/silivri-selimpasa-gece-pazari-yakini-kiralik-31-sifir-daire-18570366
2025-12-14 19:37:14,21.000 TL,21.0,Gaziosmanpaşa - Bağlarbaşı Mahallesi,,https://www.emlakjet.com/ilan/gaziosmanpasa-baglarbasi-mah-21-kiralik-18570253
2025-12-14 19:37:14,40.000 TL,40.0,Kartal - Orhantepe Mahallesi,,https://www.emlakjet.com/ilan/dragos-sahil-de-otel-konsept-inde-ful-esyali-11-daire-18570220
2025-12-14 19:37:25,44.000 TL,44.0,Kartal - Orhantepe Mahallesi,,https://www.emlakjet.com/ilan/dragos-sahilde-otel-konsept-inde-21-ful-esyali-daire-18570213
2025-12-14 19:37:25,50.000 TL,50.0,Tuzla - Evliya Çelebi Mahallesi,,https://www.emlakjet.com/ilan/devlet-hstn-ve-icmeler-mrmry-istasyonu-yakini-sifir-31-daire-18570203
2025-12-14 19:37:25,30.000 TL,30.0,Beylikdüzü - Yakuplu Mahallesi,,https://www.emlakjet.com/ilan/dagtekin-yapi-dan-yakupluda-31-genis-kullanimli-kiralik-dairee-18570158
2025-12-14 19:37:25,77.000 TL,77.0,Tuzla - İstasyon Mahallesi,,https://www.emlakjet.com/ilan/tuzla-marina-ve-deniz-manzarali-giyinme-odali-kiralik-31-daire-18570133
2025-12-14 19:37:25,İstanbul ilindeki ortalama kiralık ev fiyatı: 32 Bin TL,32.0,Sarıyer - Ayazağa Mahallesi,,https://www.emlakjet.com/ilan/ayazaga-yesiltepe-kiralik-18570115
2025-12-14 19:37:25,19.000 TL,19.0,Arnavutköy - Anadolu Mahallesi,,https://www.emlakjet.com/ilan/arnavutkoy-anadolu-mah-kiralik-1-kat-daire-18570112
2025-12-14 19:37:25,25.500 TL,25.5,Sultangazi - Cebeci Mahallesi,,https://www.emlakjet.com/ilan/canakkale-sehitleri-cad-95-m-21-aydinlik-merkezi-konum-18569960
2025-12-14 19:37:26,20.000 TL,20.0,Gaziosmanpaşa - Yıldıztabya Mahallesi,,https://www.emlakjet.com/ilan/yildiztabya-mahallesi-nde-esyali-ferah-21-105-m-kiralik-daire-18569958
2025-12-14 19:37:26,22.000 TL,22.0,Sancaktepe - Fatih Mahallesi,,https://www.emlakjet.com/ilan/aktif-emlak-tan-fatih-mh-evora-park-ta-10-kiralik-daire-18569883
2025-12-14 19:37:26,50.000 TL,50.0,Maltepe - Girne Mahallesi,,https://www.emlakjet.com/ilan/maltepe-girne-mah-onu-acik-orman-manzarali-kiralik-arakat-daire-18569868
2025-12-14 19:37:26,90.000 TL,90.0,Esenler - Kemer Mahallesi,,https://www.emlakjet.com/ilan/esenler-kemer-park-evleri-4-51-esyali-harika-kiralik-daire-18569862
2025-12-14 19:37:26,37.000 TL,37.0,Büyükçekmece - Mimaroba Mahallesi,,https://www.emlakjet.com/ilan/buyukcekmece-mimaroba-merkezde-31-kiralik-daire-18569861
